Date,Year,Month,Product_ID,Product_Name,Category,Store_ID,City,Units_Sold,Sales,Revenue,Discount,Promotion,Stock_Level,Profit
2021-11-25,2021,November,P105,Camera,Electronics,S01,Chennai,7,7,166250,5,No,74,40152
2023-11-14,2023,November,P105,Camera,Electronics,S01,Chennai,13,13,260000,20,Yes,79,49991
2021-03-11,2021,March,P105,Camera,Electronics,S04,Bangalore,9,9,180000,20,No,91,50309
2023-12-14,2023,December,P103,Headphones,Accessories,S01,Chennai,4,4,10200,15,Yes,45,2409
2025-11-15,2025,November,P104,Smartwatch,Electronics,S03,Coimbatore,13,13,104000,20,Yes,25,24046
2021-11-29,2021,November,P105,Camera,Electronics,S04,Bangalore,3,3,75000,0,Yes,90,14916
2019-05-23,2019,May,P105,Camera,Electronics,S04,Bangalore,11,11,275000,0,No,37,53396
2025-09-30,2025,September,P101,Mobile,Electronics,S02,Madurai,4,4,60000,0,No,29,11544
2025-04-05,2025,April,P101,Mobile,Electronics,S05,Hyderabad,19,19,228000,20,No,12,24568
2021-04-07,2021,April,P102,Laptop,Electronics,S01,Chennai,5,5,225000,10,Yes,37,46187
2023-07-22,2023,July,P105,Camera,Electronics,S03,Coimbatore,4,4,85000,15,No,92,13700
2025-06-02,2025,June,P105,Camera,Electronics,S04,Bangalore,15,15,300000,20,No,93,40850
2025-11-20,2025,November,P101,Mobile,Electronics,S03,Coimbatore,22,22,330000,0,Yes,90,40138
2025-02-27,2025,February,P101,Mobile,Electronics,S04,Bangalore,1,1,15000,0,No,44,3702
2023-10-03,2023,October,P103,Headphones,Accessories,S02,Madurai,15,15,38250,15,Yes,50,10243
2020-08-14,2020,August,P105,Camera,Electronics,S02,Madurai,13,13,308750,5,No,19,61746
2024-11-01,2024,November,P101,Mobile,Electronics,S02,Madurai,1,1,13500,10,No,54,3432
2023-08-31,2023,August,P103,Headphones,Accessories,S01,Chennai,12,12,30600,15,No,73,6749
2023-04-26,2023,April,P101,Mobile,Electronics,S01,Chennai,8,8,96000,20,Yes,42,21449
2019-02-26,2019,February,P101,Mobile,Electronics,S01,Chennai,16,16,240000,0,No,95,27335
2024-05-04,2024,May,P102,Laptop,Electronics,S01,Chennai,15,15,675000,10,Yes,50,166531
2022-11-14,2022,November,P105,Camera,Electronics,S03,Coimbatore,27,27,607500,10,No,33,154573
2021-01-31,2021,January,P101,Mobile,Electronics,S02,Madurai,12,12,153000,15,Yes,30,16439
2019-04-17,2019,April,P104,Smartwatch,Electronics,S04,Bangalore,15,15,120000,20,No,72,29031
2023-01-17,2023,January,P105,Camera,Electronics,S05,Hyderabad,9,9,225000,0,No,42,41200
2023-11-14,2023,November,P105,Camera,Electronics,S02,Madurai,16,16,320000,20,No,72,70659
2023-04-22,2023,April,P101,Mobile,Electronics,S05,Hyderabad,10,10,120000,20,No,11,25575
2024-11-03,2024,November,P101,Mobile,Electronics,S05,Hyderabad,16,16,228000,5,Yes,32,64123
2024-09-16,2024,September,P101,Mobile,Electronics,S05,Hyderabad,5,5,67500,10,No,92,10334
2022-10-03,2022,October,P102,Laptop,Electronics,S04,Bangalore,18,18,900000,0,Yes,36,187486
2024-09-07,2024,September,P101,Mobile,Electronics,S04,Bangalore,15,15,213750,5,Yes,71,25166
2022-07-19,2022,July,P102,Laptop,Electronics,S04,Bangalore,15,15,712500,5,No,75,173271
2020-10-26,2020,October,P105,Camera,Electronics,S03,Coimbatore,19,19,427500,10,Yes,97,82985
2022-04-04,2022,April,P103,Headphones,Accessories,S03,Coimbatore,4,4,9600,20,No,71,1214
2024-12-23,2024,December,P103,Headphones,Accessories,S05,Hyderabad,28,28,79800,5,Yes,96,15794
2023-07-21,2023,July,P105,Camera,Electronics,S04,Bangalore,13,13,292500,10,No,36,36743
2019-05-23,2019,May,P101,Mobile,Electronics,S01,Chennai,5,5,60000,20,No,47,12388
2019-06-25,2019,June,P101,Mobile,Electronics,S04,Bangalore,6,6,76500,15,Yes,26,18526
2023-03-25,2023,March,P103,Headphones,Accessories,S01,Chennai,17,17,40800,20,Yes,64,10123
2024-12-02,2024,December,P101,Mobile,Electronics,S02,Madurai,4,4,57000,5,No,49,10972
2022-06-27,2022,June,P103,Headphones,Accessories,S05,Hyderabad,16,16,40800,15,Yes,24,10266
2019-06-16,2019,June,P101,Mobile,Electronics,S05,Hyderabad,12,12,144000,20,Yes,22,21173
2021-03-23,2021,March,P102,Laptop,Electronics,S05,Hyderabad,15,15,637500,15,Yes,23,93061
2024-03-14,2024,March,P104,Smartwatch,Electronics,S05,Hyderabad,18,18,144000,20,No,50,19767
2023-06-16,2023,June,P103,Headphones,Accessories,S04,Bangalore,1,1,2700,10,No,42,357
2021-12-28,2021,December,P104,Smartwatch,Electronics,S02,Madurai,15,15,135000,10,No,41,35909
2025-06-05,2025,June,P101,Mobile,Electronics,S04,Bangalore,11,11,165000,0,No,99,34089
2019-12-21,2019,December,P104,Smartwatch,Electronics,S03,Coimbatore,19,19,171000,10,Yes,27,30316
2024-02-12,2024,February,P103,Headphones,Accessories,S04,Bangalore,8,8,19200,20,No,84,2551
2024-10-18,2024,October,P105,Camera,Electronics,S02,Madurai,13,13,260000,20,No,13,74661
2025-12-05,2025,December,P103,Headphones,Accessories,S01,Chennai,15,15,42750,5,No,35,12221
2020-07-20,2020,July,P102,Laptop,Electronics,S02,Madurai,4,4,200000,0,No,62,48240
2019-11-17,2019,November,P104,Smartwatch,Electronics,S01,Chennai,13,13,110500,15,Yes,35,17662
2023-05-29,2023,May,P105,Camera,Electronics,S01,Chennai,7,7,140000,20,No,21,39404
2022-03-11,2022,March,P105,Camera,Electronics,S02,Madurai,18,18,427500,5,Yes,60,104443
2020-06-16,2020,June,P103,Headphones,Accessories,S02,Madurai,5,5,14250,5,No,40,1837
2025-03-23,2025,March,P104,Smartwatch,Electronics,S02,Madurai,18,18,162000,10,No,27,17828
2019-10-30,2019,October,P102,Laptop,Electronics,S02,Madurai,18,18,900000,0,Yes,66,143072
2019-01-18,2019,January,P105,Camera,Electronics,S01,Chennai,16,16,380000,5,Yes,97,106366
2022-11-09,2022,November,P102,Laptop,Electronics,S01,Chennai,24,24,1200000,0,Yes,82,211412
2019-02-09,2019,February,P102,Laptop,Electronics,S03,Coimbatore,16,16,680000,15,No,84,92617
2023-07-11,2023,July,P102,Laptop,Electronics,S01,Chennai,7,7,315000,10,Yes,33,54447
2022-11-06,2022,November,P103,Headphones,Accessories,S05,Hyderabad,18,18,45900,15,Yes,28,6318
2021-01-15,2021,January,P104,Smartwatch,Electronics,S01,Chennai,1,1,9500,5,Yes,29,961
2019-01-11,2019,January,P105,Camera,Electronics,S02,Madurai,1,1,22500,10,No,37,2579
2019-10-21,2019,October,P105,Camera,Electronics,S03,Coimbatore,5,5,112500,10,Yes,15,30239
2024-07-04,2024,July,P103,Headphones,Accessories,S05,Hyderabad,6,6,16200,10,Yes,77,2315
2022-09-09,2022,September,P105,Camera,Electronics,S05,Hyderabad,16,16,340000,15,No,12,47340
2023-08-11,2023,August,P102,Laptop,Electronics,S02,Madurai,1,1,50000,0,Yes,34,6393
2023-12-13,2023,December,P101,Mobile,Electronics,S05,Hyderabad,18,18,270000,0,No,39,39491
2022-12-16,2022,December,P105,Camera,Electronics,S03,Coimbatore,21,21,472500,10,Yes,78,53963
2021-09-28,2021,September,P105,Camera,Electronics,S02,Madurai,17,17,403750,5,No,77,63064
2019-02-15,2019,February,P102,Laptop,Electronics,S05,Hyderabad,16,16,720000,10,No,76,105490
2021-05-17,2021,May,P105,Camera,Electronics,S04,Bangalore,2,2,42500,15,No,36,8860
2025-03-31,2025,March,P104,Smartwatch,Electronics,S04,Bangalore,4,4,32000,20,No,99,5836
2022-02-02,2022,February,P104,Smartwatch,Electronics,S05,Hyderabad,4,4,40000,0,No,73,5307
2020-07-25,2020,July,P103,Headphones,Accessories,S02,Madurai,18,18,54000,0,No,32,12293
2019-05-30,2019,May,P101,Mobile,Electronics,S03,Coimbatore,5,5,71250,5,No,72,17062
2021-04-13,2021,April,P105,Camera,Electronics,S05,Hyderabad,5,5,112500,10,Yes,35,21596
2025-09-10,2025,September,P101,Mobile,Electronics,S02,Madurai,10,10,127500,15,Yes,26,37626
2022-12-30,2022,December,P104,Smartwatch,Electronics,S04,Bangalore,18,18,171000,5,No,75,48499
2023-04-13,2023,April,P104,Smartwatch,Electronics,S01,Chennai,9,9,81000,10,No,29,16150
2023-11-20,2023,November,P104,Smartwatch,Electronics,S01,Chennai,3,3,30000,0,No,77,5337
2022-10-14,2022,October,P103,Headphones,Accessories,S02,Madurai,12,12,28800,20,Yes,75,7461
2022-07-01,2022,July,P103,Headphones,Accessories,S02,Madurai,7,7,19950,5,No,26,3226
2022-08-13,2022,August,P105,Camera,Electronics,S05,Hyderabad,12,12,285000,5,Yes,15,69817
2023-04-10,2023,April,P102,Laptop,Electronics,S01,Chennai,14,14,560000,20,Yes,33,97707
2019-09-18,2019,September,P105,Camera,Electronics,S04,Bangalore,18,18,360000,20,No,68,107549
2024-05-02,2024,May,P101,Mobile,Electronics,S05,Hyderabad,17,17,242250,5,No,68,48179
2025-07-30,2025,July,P104,Smartwatch,Electronics,S05,Hyderabad,9,9,81000,10,No,49,22791
2025-03-19,2025,March,P102,Laptop,Electronics,S01,Chennai,12,12,540000,10,No,70,149544
2023-05-11,2023,May,P105,Camera,Electronics,S05,Hyderabad,5,5,106250,15,Yes,46,20223
2019-02-27,2019,February,P102,Laptop,Electronics,S01,Chennai,3,3,127500,15,No,30,16747
2021-12-02,2021,December,P105,Camera,Electronics,S05,Hyderabad,25,25,562500,10,No,27,168032
2021-08-29,2021,August,P104,Smartwatch,Electronics,S03,Coimbatore,18,18,144000,20,Yes,21,27547
2023-01-24,2023,January,P101,Mobile,Electronics,S02,Madurai,1,1,15000,0,Yes,83,2854
2025-10-12,2025,October,P101,Mobile,Electronics,S04,Bangalore,9,9,114750,15,No,37,12872
2019-06-01,2019,June,P101,Mobile,Electronics,S01,Chennai,4,4,51000,15,No,80,12149
2021-05-16,2021,May,P105,Camera,Electronics,S01,Chennai,9,9,180000,20,No,73,48283
2019-09-04,2019,September,P101,Mobile,Electronics,S05,Hyderabad,8,8,114000,5,No,86,12318
2025-03-06,2025,March,P101,Mobile,Electronics,S04,Bangalore,16,16,192000,20,No,86,45773
2023-05-06,2023,May,P102,Laptop,Electronics,S03,Coimbatore,16,16,760000,5,No,51,173216
2025-01-02,2025,January,P103,Headphones,Accessories,S05,Hyderabad,15,15,38250,15,Yes,55,4087
2021-01-15,2021,January,P104,Smartwatch,Electronics,S02,Madurai,14,14,119000,15,No,86,27007
2020-04-25,2020,April,P104,Smartwatch,Electronics,S02,Madurai,9,9,72000,20,No,90,17601
2021-09-06,2021,September,P105,Camera,Electronics,S02,Madurai,18,18,405000,10,Yes,14,54772
2019-11-29,2019,November,P101,Mobile,Electronics,S05,Hyderabad,15,15,213750,5,No,86,26405
2021-12-10,2021,December,P105,Camera,Electronics,S02,Madurai,1,1,21250,15,Yes,42,4638
2020-12-19,2020,December,P103,Headphones,Accessories,S01,Chennai,6,6,15300,15,Yes,77,2697
2021-11-07,2021,November,P104,Smartwatch,Electronics,S03,Coimbatore,19,19,180500,5,Yes,33,43369
2021-11-29,2021,November,P101,Mobile,Electronics,S02,Madurai,4,4,60000,0,No,23,10125
2020-08-30,2020,August,P105,Camera,Electronics,S05,Hyderabad,6,6,142500,5,Yes,36,15778
2021-07-04,2021,July,P101,Mobile,Electronics,S03,Coimbatore,14,14,168000,20,Yes,21,41352
2024-04-12,2024,April,P105,Camera,Electronics,S05,Hyderabad,13,13,292500,10,No,29,55808
2020-07-24,2020,July,P105,Camera,Electronics,S05,Hyderabad,19,19,427500,10,Yes,63,76748
2022-05-15,2022,May,P105,Camera,Electronics,S03,Coimbatore,8,8,180000,10,No,69,50741
2025-08-19,2025,August,P105,Camera,Electronics,S03,Coimbatore,19,19,475000,0,Yes,38,80334
2019-06-23,2019,June,P101,Mobile,Electronics,S04,Bangalore,5,5,71250,5,No,15,20276
2025-08-15,2025,August,P104,Smartwatch,Electronics,S03,Coimbatore,9,9,85500,5,No,41,21139
2019-09-18,2019,September,P104,Smartwatch,Electronics,S03,Coimbatore,1,1,10000,0,No,55,1672
2022-06-04,2022,June,P105,Camera,Electronics,S03,Coimbatore,3,3,71250,5,Yes,95,19263
2024-01-04,2024,January,P101,Mobile,Electronics,S01,Chennai,18,18,256500,5,No,60,45468
2025-12-20,2025,December,P103,Headphones,Accessories,S01,Chennai,12,12,28800,20,No,53,5068
2021-08-29,2021,August,P102,Laptop,Electronics,S01,Chennai,3,3,142500,5,No,59,33673
2019-03-30,2019,March,P102,Laptop,Electronics,S03,Coimbatore,7,7,315000,10,No,70,76074
2025-01-09,2025,January,P102,Laptop,Electronics,S02,Madurai,19,19,902500,5,No,65,225033
2023-04-27,2023,April,P103,Headphones,Accessories,S03,Coimbatore,2,2,5400,10,Yes,61,676
2019-06-19,2019,June,P104,Smartwatch,Electronics,S03,Coimbatore,5,5,50000,0,Yes,56,7638
2019-03-29,2019,March,P104,Smartwatch,Electronics,S01,Chennai,9,9,81000,10,No,77,23396
2023-12-14,2023,December,P101,Mobile,Electronics,S02,Madurai,6,6,90000,0,No,91,12664
2023-01-06,2023,January,P105,Camera,Electronics,S05,Hyderabad,1,1,20000,20,No,15,3178
2022-05-04,2022,May,P101,Mobile,Electronics,S01,Chennai,14,14,210000,0,No,60,27999
2020-01-11,2020,January,P102,Laptop,Electronics,S01,Chennai,12,12,600000,0,No,65,113113
2023-03-20,2023,March,P103,Headphones,Accessories,S02,Madurai,1,1,2550,15,Yes,55,655
2022-01-31,2022,January,P102,Laptop,Electronics,S01,Chennai,17,17,765000,10,Yes,55,88612
2020-03-09,2020,March,P103,Headphones,Accessories,S02,Madurai,10,10,24000,20,No,66,5165
2019-05-19,2019,May,P103,Headphones,Accessories,S03,Coimbatore,12,12,28800,20,No,18,8123
2024-08-27,2024,August,P102,Laptop,Electronics,S01,Chennai,19,19,902500,5,Yes,88,123012
2025-08-21,2025,August,P104,Smartwatch,Electronics,S02,Madurai,10,10,100000,0,No,99,17352
2023-12-27,2023,December,P102,Laptop,Electronics,S05,Hyderabad,16,16,680000,15,No,34,104993
2023-09-08,2023,September,P103,Headphones,Accessories,S04,Bangalore,9,9,24300,10,Yes,65,6363
2022-09-30,2022,September,P102,Laptop,Electronics,S02,Madurai,19,19,807500,15,Yes,44,216850
2019-08-29,2019,August,P101,Mobile,Electronics,S04,Bangalore,15,15,225000,0,No,55,63833
2020-07-25,2020,July,P101,Mobile,Electronics,S03,Coimbatore,12,12,180000,0,No,28,31601
2024-10-13,2024,October,P104,Smartwatch,Electronics,S03,Coimbatore,7,7,70000,0,No,70,19357
2021-08-12,2021,August,P104,Smartwatch,Electronics,S03,Coimbatore,4,4,40000,0,No,85,6119
2021-12-05,2021,December,P101,Mobile,Electronics,S02,Madurai,10,10,120000,20,No,22,31164
2019-06-08,2019,June,P102,Laptop,Electronics,S01,Chennai,12,12,510000,15,Yes,71,143611
2025-05-11,2025,May,P103,Headphones,Accessories,S01,Chennai,10,10,25500,15,No,95,7184
2024-12-24,2024,December,P102,Laptop,Electronics,S04,Bangalore,25,25,1187500,5,No,47,291486
2019-11-24,2019,November,P101,Mobile,Electronics,S05,Hyderabad,18,18,216000,20,No,59,54424
2020-10-17,2020,October,P101,Mobile,Electronics,S02,Madurai,17,17,204000,20,Yes,64,40489
2021-10-08,2021,October,P102,Laptop,Electronics,S02,Madurai,1,1,42500,15,No,20,8227
2025-04-29,2025,April,P104,Smartwatch,Electronics,S04,Bangalore,7,7,66500,5,No,38,13867
2025-12-16,2025,December,P103,Headphones,Accessories,S03,Coimbatore,22,22,59400,10,Yes,14,16208
2019-10-25,2019,October,P102,Laptop,Electronics,S05,Hyderabad,4,4,180000,10,No,75,42134
2021-10-14,2021,October,P105,Camera,Electronics,S03,Coimbatore,11,11,220000,20,Yes,20,59022
2021-01-24,2021,January,P103,Headphones,Accessories,S01,Chennai,3,3,7200,20,No,80,1703
2024-07-12,2024,July,P103,Headphones,Accessories,S01,Chennai,5,5,15000,0,No,79,4108
2020-09-16,2020,September,P105,Camera,Electronics,S04,Bangalore,14,14,350000,0,No,77,96148
2019-12-24,2019,December,P104,Smartwatch,Electronics,S05,Hyderabad,22,22,176000,20,No,20,21990
2023-02-10,2023,February,P101,Mobile,Electronics,S02,Madurai,19,19,228000,20,No,86,32873
2021-09-22,2021,September,P102,Laptop,Electronics,S05,Hyderabad,17,17,680000,20,No,13,101643
2024-11-11,2024,November,P102,Laptop,Electronics,S02,Madurai,19,19,902500,5,No,88,215320
2022-11-06,2022,November,P105,Camera,Electronics,S05,Hyderabad,1,1,23750,5,No,30,5321
2019-03-20,2019,March,P103,Headphones,Accessories,S01,Chennai,16,16,43200,10,Yes,68,9303
2023-10-08,2023,October,P103,Headphones,Accessories,S05,Hyderabad,13,13,39000,0,No,34,10785
2021-04-22,2021,April,P101,Mobile,Electronics,S05,Hyderabad,4,4,48000,20,No,72,8589
2025-07-20,2025,July,P102,Laptop,Electronics,S03,Coimbatore,13,13,617500,5,Yes,57,68949
2023-11-14,2023,November,P105,Camera,Electronics,S03,Coimbatore,24,24,600000,0,Yes,57,114547
2024-12-11,2024,December,P104,Smartwatch,Electronics,S03,Coimbatore,24,24,240000,0,No,17,34562
2021-08-31,2021,August,P102,Laptop,Electronics,S01,Chennai,8,8,400000,0,No,68,54666
2025-10-17,2025,October,P103,Headphones,Accessories,S01,Chennai,9,9,24300,10,No,38,6196
2022-03-11,2022,March,P101,Mobile,Electronics,S05,Hyderabad,11,11,132000,20,No,32,26970
2020-09-27,2020,September,P104,Smartwatch,Electronics,S02,Madurai,13,13,117000,10,No,14,18542
2019-12-28,2019,December,P102,Laptop,Electronics,S04,Bangalore,15,15,750000,0,Yes,57,172967
2025-12-07,2025,December,P104,Smartwatch,Electronics,S02,Madurai,3,3,24000,20,Yes,91,4254
2022-12-13,2022,December,P101,Mobile,Electronics,S01,Chennai,21,21,283500,10,No,54,73239
2020-03-12,2020,March,P102,Laptop,Electronics,S05,Hyderabad,7,7,280000,20,Yes,49,55837
2022-05-29,2022,May,P105,Camera,Electronics,S01,Chennai,16,16,380000,5,No,39,68586
2024-06-03,2024,June,P101,Mobile,Electronics,S03,Coimbatore,19,19,256500,10,No,91,73561
2019-10-08,2019,October,P103,Headphones,Accessories,S03,Coimbatore,11,11,33000,0,Yes,27,6790
2024-07-03,2024,July,P105,Camera,Electronics,S05,Hyderabad,12,12,270000,10,No,27,67892
2020-11-01,2020,November,P101,Mobile,Electronics,S02,Madurai,19,19,242250,15,No,36,38951
2025-10-04,2025,October,P103,Headphones,Accessories,S01,Chennai,17,17,45900,10,No,83,8549
2023-02-09,2023,February,P103,Headphones,Accessories,S03,Coimbatore,17,17,40800,20,No,86,5528
2024-06-12,2024,June,P102,Laptop,Electronics,S05,Hyderabad,1,1,47500,5,Yes,79,11729
2021-10-08,2021,October,P101,Mobile,Electronics,S05,Hyderabad,15,15,213750,5,No,69,49862
2019-10-01,2019,October,P103,Headphones,Accessories,S05,Hyderabad,7,7,19950,5,Yes,66,3606
2024-01-25,2024,January,P101,Mobile,Electronics,S04,Bangalore,10,10,142500,5,Yes,65,16607
2024-08-19,2024,August,P101,Mobile,Electronics,S03,Coimbatore,4,4,60000,0,Yes,81,10572
2020-10-16,2020,October,P104,Smartwatch,Electronics,S02,Madurai,1,1,8500,15,Yes,82,967
2025-05-28,2025,May,P105,Camera,Electronics,S05,Hyderabad,9,9,191250,15,No,30,21427
2023-10-24,2023,October,P102,Laptop,Electronics,S03,Coimbatore,18,18,810000,10,Yes,54,110812
2020-10-21,2020,October,P102,Laptop,Electronics,S05,Hyderabad,19,19,950000,0,No,38,185879
2024-06-13,2024,June,P105,Camera,Electronics,S05,Hyderabad,9,9,180000,20,No,13,24456
2021-08-29,2021,August,P101,Mobile,Electronics,S02,Madurai,6,6,90000,0,Yes,37,17896
2020-05-10,2020,May,P105,Camera,Electronics,S03,Coimbatore,15,15,300000,20,No,99,50760
2023-03-27,2023,March,P103,Headphones,Accessories,S02,Madurai,1,1,3000,0,No,70,383
2025-09-21,2025,September,P105,Camera,Electronics,S01,Chennai,16,16,400000,0,No,49,111457
2019-02-12,2019,February,P101,Mobile,Electronics,S01,Chennai,17,17,229500,10,Yes,23,39432
2024-08-26,2024,August,P104,Smartwatch,Electronics,S01,Chennai,16,16,152000,5,Yes,40,17224
2024-03-14,2024,March,P104,Smartwatch,Electronics,S01,Chennai,19,19,190000,0,No,83,28044
2021-12-15,2021,December,P104,Smartwatch,Electronics,S03,Coimbatore,18,18,162000,10,Yes,78,36485
2021-07-04,2021,July,P103,Headphones,Accessories,S04,Bangalore,7,7,16800,20,Yes,68,2549
2020-11-09,2020,November,P102,Laptop,Electronics,S02,Madurai,21,21,840000,20,Yes,89,228090
2023-02-01,2023,February,P102,Laptop,Electronics,S05,Hyderabad,12,12,570000,5,No,34,118279
2019-08-21,2019,August,P103,Headphones,Accessories,S01,Chennai,6,6,18000,0,Yes,61,4554
2022-11-05,2022,November,P104,Smartwatch,Electronics,S05,Hyderabad,21,21,210000,0,No,27,54464
2024-09-06,2024,September,P105,Camera,Electronics,S05,Hyderabad,18,18,382500,15,Yes,78,82021
2020-03-23,2020,March,P104,Smartwatch,Electronics,S02,Madurai,10,10,90000,10,Yes,16,26696
2020-03-06,2020,March,P103,Headphones,Accessories,S02,Madurai,8,8,22800,5,No,79,6162
2022-09-13,2022,September,P105,Camera,Electronics,S05,Hyderabad,2,2,47500,5,No,32,13055
2021-09-27,2021,September,P103,Headphones,Accessories,S02,Madurai,18,18,54000,0,Yes,22,16062
2023-11-04,2023,November,P105,Camera,Electronics,S01,Chennai,10,10,212500,15,No,39,52146
2020-09-07,2020,September,P104,Smartwatch,Electronics,S01,Chennai,8,8,76000,5,Yes,35,22005
2025-02-16,2025,February,P101,Mobile,Electronics,S04,Bangalore,2,2,27000,10,No,83,7267
2023-08-12,2023,August,P103,Headphones,Accessories,S01,Chennai,17,17,43350,15,Yes,28,6942
2022-04-23,2022,April,P103,Headphones,Accessories,S05,Hyderabad,15,15,38250,15,No,88,9118
2022-11-26,2022,November,P102,Laptop,Electronics,S02,Madurai,21,21,892500,15,Yes,33,186120
2019-05-19,2019,May,P105,Camera,Electronics,S04,Bangalore,4,4,95000,5,No,49,22833
2024-02-23,2024,February,P105,Camera,Electronics,S04,Bangalore,6,6,150000,0,Yes,40,30848
2020-09-23,2020,September,P104,Smartwatch,Electronics,S04,Bangalore,3,3,24000,20,Yes,87,4479
2022-02-12,2022,February,P105,Camera,Electronics,S03,Coimbatore,19,19,403750,15,No,22,93982
2021-03-02,2021,March,P103,Headphones,Accessories,S02,Madurai,3,3,8550,5,No,56,1719
2021-09-22,2021,September,P104,Smartwatch,Electronics,S05,Hyderabad,15,15,142500,5,Yes,38,36446
2025-05-27,2025,May,P102,Laptop,Electronics,S01,Chennai,12,12,540000,10,No,37,114318
2022-03-02,2022,March,P103,Headphones,Accessories,S04,Bangalore,9,9,25650,5,No,76,3899
2020-05-04,2020,May,P102,Laptop,Electronics,S01,Chennai,4,4,170000,15,Yes,20,44693
2020-04-17,2020,April,P101,Mobile,Electronics,S02,Madurai,6,6,81000,10,Yes,60,19169
2020-06-13,2020,June,P102,Laptop,Electronics,S03,Coimbatore,14,14,560000,20,No,54,59251
2021-10-01,2021,October,P102,Laptop,Electronics,S05,Hyderabad,17,17,722500,15,No,67,121612
2025-05-07,2025,May,P101,Mobile,Electronics,S02,Madurai,14,14,189000,10,Yes,40,40338
2019-08-10,2019,August,P103,Headphones,Accessories,S03,Coimbatore,5,5,15000,0,No,56,2013
2024-02-03,2024,February,P104,Smartwatch,Electronics,S02,Madurai,4,4,40000,0,No,21,9449
2021-08-05,2021,August,P104,Smartwatch,Electronics,S02,Madurai,6,6,54000,10,No,46,14930
2021-09-14,2021,September,P103,Headphones,Accessories,S05,Hyderabad,13,13,31200,20,No,19,6450
2020-11-23,2020,November,P101,Mobile,Electronics,S01,Chennai,13,13,185250,5,No,24,44054
2024-09-08,2024,September,P104,Smartwatch,Electronics,S05,Hyderabad,14,14,112000,20,Yes,21,23031
2024-12-04,2024,December,P104,Smartwatch,Electronics,S04,Bangalore,25,25,200000,20,No,94,42693
2024-10-08,2024,October,P105,Camera,Electronics,S05,Hyderabad,18,18,405000,10,No,38,62040
2024-08-06,2024,August,P105,Camera,Electronics,S04,Bangalore,17,17,340000,20,Yes,48,44884
2020-10-14,2020,October,P101,Mobile,Electronics,S01,Chennai,12,12,162000,10,Yes,59,41771
2025-02-21,2025,February,P103,Headphones,Accessories,S03,Coimbatore,7,7,18900,10,Yes,82,4308
2023-05-12,2023,May,P103,Headphones,Accessories,S01,Chennai,8,8,24000,0,No,14,5493
2022-12-12,2022,December,P102,Laptop,Electronics,S04,Bangalore,15,15,600000,20,Yes,23,87211
2023-10-21,2023,October,P102,Laptop,Electronics,S05,Hyderabad,12,12,510000,15,No,91,90961
2023-09-03,2023,September,P103,Headphones,Accessories,S05,Hyderabad,13,13,37050,5,Yes,22,10529
2022-03-01,2022,March,P103,Headphones,Accessories,S03,Coimbatore,16,16,43200,10,Yes,25,5221
2019-11-06,2019,November,P101,Mobile,Electronics,S03,Coimbatore,15,15,180000,20,No,69,53363
2025-10-06,2025,October,P102,Laptop,Electronics,S04,Bangalore,3,3,120000,20,No,77,32028
2022-11-30,2022,November,P104,Smartwatch,Electronics,S02,Madurai,24,24,192000,20,No,59,53500
2025-11-20,2025,November,P104,Smartwatch,Electronics,S03,Coimbatore,16,16,128000,20,No,76,28805
2022-08-10,2022,August,P102,Laptop,Electronics,S02,Madurai,6,6,300000,0,No,86,88020
2020-01-06,2020,January,P101,Mobile,Electronics,S03,Coimbatore,5,5,60000,20,No,76,7663
2022-08-06,2022,August,P104,Smartwatch,Electronics,S01,Chennai,12,12,114000,5,No,28,12114
2020-09-28,2020,September,P101,Mobile,Electronics,S04,Bangalore,14,14,168000,20,Yes,28,32223
2024-01-18,2024,January,P102,Laptop,Electronics,S02,Madurai,19,19,807500,15,No,21,164016
2021-12-24,2021,December,P101,Mobile,Electronics,S01,Chennai,18,18,270000,0,No,38,63734
2025-12-26,2025,December,P101,Mobile,Electronics,S01,Chennai,4,4,60000,0,No,89,17911
2021-10-13,2021,October,P103,Headphones,Accessories,S01,Chennai,8,8,19200,20,Yes,17,2479
2021-03-13,2021,March,P102,Laptop,Electronics,S05,Hyderabad,6,6,285000,5,No,28,63288
2021-01-24,2021,January,P101,Mobile,Electronics,S05,Hyderabad,11,11,156750,5,Yes,43,28382
2023-09-24,2023,September,P104,Smartwatch,Electronics,S05,Hyderabad,18,18,162000,10,Yes,96,19249
2020-04-26,2020,April,P101,Mobile,Electronics,S04,Bangalore,5,5,75000,0,No,66,19795
2020-01-03,2020,January,P105,Camera,Electronics,S02,Madurai,8,8,200000,0,No,65,36414
2024-06-01,2024,June,P105,Camera,Electronics,S01,Chennai,11,11,220000,20,Yes,14,26932
2023-04-21,2023,April,P103,Headphones,Accessories,S02,Madurai,6,6,17100,5,Yes,47,2969
2024-01-19,2024,January,P101,Mobile,Electronics,S02,Madurai,13,13,165750,15,No,58,25508
2023-10-08,2023,October,P103,Headphones,Accessories,S02,Madurai,7,7,18900,10,Yes,20,2857
2022-05-12,2022,May,P104,Smartwatch,Electronics,S05,Hyderabad,4,4,38000,5,Yes,69,4117
2025-08-04,2025,August,P101,Mobile,Electronics,S01,Chennai,16,16,228000,5,No,80,40184
2023-06-17,2023,June,P101,Mobile,Electronics,S01,Chennai,19,19,256500,10,No,83,32712
